#Digilent WaveForms Oscilloscope XY
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1230
#Date Time: 2021-10-15 02:27:55.944

Channel 2 (V),Channel 1 (V)
-0.4203867572549029,4.994672948160616
-0.4200443001699847,4.994672948160614
-0.4224414997644199,4.994672948160614
-0.4234688710191776,4.994672948160614
-0.4231264139342588,4.994672948160614
-0.4244962422739356,4.990911586546128
-0.4258660706136137,4.990911586546126
-0.4251811564437752,4.994672948160613
-0.4258660706136134,4.998434309775102
-0.4272358989532912,4.990911586546126
-0.426893441868372,4.990911586546126
-0.4251811564437764,4.987150224931641
-0.4262085276985326,4.990911586546124
-0.4255236135286944,4.998434309775104
-0.423468871019179,4.998434309775104
-0.4231264139342588,4.994672948160614
-0.4234688710191781,4.998434309775104
-0.4210716714247436,4.994672948160616
-0.4210716714247424,4.987150224931641
-0.4197018430850656,4.990911586546124
-0.41696218640571,4.994672948160614
-0.4162772722358717,4.994672948160614
-0.4149074438961939,4.994672948160614
-0.4111404159620808,4.990911586546126
-0.4097705876224034,4.994672948160614
-0.4073733880279689,4.994672948160614
-0.4042912742636949,4.990911586546128
-0.4012091604994192,4.998434309775104
-0.3998393321597424,4.99091158654613
-0.3967572183954701,4.990911586546126
-0.3933326475462753,4.990911586546126
-0.3905929908669188,4.990911586546126
-0.3868259629328074,4.994672948160613
-0.3834013920836121,4.994672948160614
-0.3803192783193377,4.990911586546126
-0.3768947074701456,4.990911586546126
-0.3724427653661964,4.990911586546126
-0.368675737432081,4.994672948160613
-0.3642237953281275,4.998434309775104
-0.3590869390543393,4.998434309775104
-0.3560048252900627,4.990911586546126
-0.3515528831861108,4.987150224931638
-0.3457311127424842,4.990911586546124
-0.3409367135536127,4.987150224931639
-0.33682722853458,4.994672948160611
-0.3306630010060294,4.990911586546126
-0.325183687647322,4.990911586546126
-0.320046831373529,4.990911586546126
-0.3145675180148216,4.994672948160613
-0.3084032904862706,4.994672948160614
-0.3022390629577246,4.994672948160614
-0.2967597495990145,4.998434309775102
-0.2895681508157053,4.998434309775104
-0.2837463803720788,4.99091158654613
-0.277582152843533,4.994672948160611
-0.270390554060224,4.994672948160614
-0.2645687836165915,4.990911586546126
-0.2570347277483688,4.994672948160613
-0.2495006718801394,4.990911586546126
-0.242651530181752,4.998434309775104
-0.2361448455682869,4.994672948160616
-0.2286107897000612,4.990911586546128
-0.2200493625770775,4.990911586546126
-0.212857763793767,4.990911586546126
-0.2046387937557059,4.994672948160613
-0.1960773666327178,4.998434309775104
-0.1882008536795725,4.990911586546126
-0.1799818836415077,4.994672948160614
-0.1710779994336081,4.998434309775102
-0.1621741152257046,4.994672948160616
-0.1536126881027162,4.994672948160614
-0.1447088038948168,4.994672948160614
-0.1361473767718284,4.994672948160614
-0.127243492563929,4.998434309775102
-0.1173122371012634,4.998434309775104
-0.1084083528933638,4.994672948160616
-0.09813464034578347,4.998434309775102
-0.08888829905295581,4.990911586546126
-0.07861458650537935,4.994672948160613
-0.0686833310427221,4.9984343097751
-0.05840961849513682,4.99091158654613
-0.04882082011738964,4.994672948160614
-0.03854710756981339,4.998434309775102
-0.02758848085238896,4.994672948160614
-0.01765722538972736,4.990911586546126
-0.006356141587393204,4.994672948160613
0.004602485130026602,4.998434309775102
0.01556111184744636,4.998434309775104
0.02651973856487111,4.994672948160614
0.037478365282286,4.990911586546128
0.04946436325446879,4.994672948160614
0.06042298997188855,4.990911586546126
0.07206653085914705,4.994672948160614
0.08302515757656183,4.990911586546128
0.09501115554873928,4.990911586546126
0.1069971535209225,4.990911586546126
0.1193256085780142,4.990911586546126
0.1309691494652678,4.990911586546126
0.1443249757771276,4.994672948160613
0.1563109737493116,4.994672948160614
0.1689818858913223,4.998434309775102
0.1806254267785866,4.994672948160614
0.1936387960055226,4.994672948160614
0.2063097081475335,4.998434309775102
0.2206929057141396,4.998434309775104
0.2343911891109212,4.998434309775104
0.247062101252944,4.998434309775104
0.2600754704798741,4.998434309775104
0.2734312967917353,4.998434309775104
0.2867871231035907,4.998434309775104
0.3008278635852784,4.994672948160616
0.3152110611518917,4.994672948160614
0.3292518016335859,4.994672948160614
0.3422651708605282,4.994672948160614
0.3566483684271351,4.994672948160614
0.3713740230786745,5.002195671389592
0.385072306475443,4.994672948160618
0.3997979611269821,4.998434309775104
0.4134962445237506,4.998434309775104
0.4285643562602021,4.994672948160616
0.4436324679966611,4.994672948160614
0.4583581226481871,4.994672948160614
0.4727413202147942,4.994672948160614
0.4881518890361719,4.994672948160614
